facility_id,year,month,fish_selected,chalimus_ab,lep_motile_ab,lep_af_ab,cal_motile_ab,weight
15,2017,12,240,0.2167,0.0917,0.0250,0.0833,0.2175
15,2018,1,220,0.1136,0.1409,0.0227,0.0636,0.2747
15,2018,2,180,0.0722,0.1000,0.0056,0.0389,0.1600
15,2018,3,180,0.0722,0.2000,0.0389,0.0722,0.1158
15,2018,4,260,0.3462,0.0615,0.0038,0.0462,0.0924
15,2018,5,240,0.5375,0.1417,0.0375,0.1042,0.0878
15,2019,1,120,0.8333,0.3250,0.1333,0.0333,0.1956
15,2019,2,240,0.3625,0.3000,0.1042,0.1208,
15,2019,3,240,0.3125,0.4375,0.1458,0.1333,0.1623
15,2019,4,300,0.4433,0.8767,0.1867,0.1467,0.1671
15,2019,5,300,0.2733,0.6600,0.2233,0.1100,0.1760
15,2019,6,240,1.3708,0.4917,0.1250,0.4000,0.1843
15,2019,7,180,0.9389,0.7611,0.1556,0.6278,0.1227
15,2022,9,80,0.0000,3.8000,2.1250,0.5500,0.0230
15,2022,10,160,0.0000,1.1875,0.4625,0.0250,0.0350
15,2022,11,320,0.0063,0.9313,0.3750,0.0000,0.0346
15,2022,12,160,0.0125,0.6250,0.3750,0.0000,0.0346
15,2023,5,200,0.0600,0.0000,0.0000,0.0000,0.2887
15,2023,6,360,0.2722,0.0444,0.0000,0.1111,0.2955
15,2023,7,480,1.8708,0.4208,0.0875,0.3125,0.3393
19,2004,11,60,0.0000,0.2333,0.0833,0.0000,0.1368
19,2004,12,60,0.0000,0.4167,0.2833,0.0000,0.2660
19,2005,1,60,0.1833,1.6000,0.6167,0.0000,0.2649
19,2005,2,60,0.1833,2.7667,1.4833,0.0000,0.1910
19,2005,3,60,0.2500,2.8833,1.6333,0.0000,0.1366
19,2005,4,60,0.0000,1.0667,0.5667,0.0000,0.0798
19,2005,5,60,0.0000,0.0167,0.0000,0.0000,0.0891
19,2005,6,60,0.0167,0.0333,0.0000,0.0000,0.1108
19,2005,7,55,0.0000,0.1818,0.1091,0.0000,0.1255
19,2006,5,60,0.0333,0.4167,0.0167,0.0167,0.2352
19,2006,6,60,0.0167,0.2667,0.0667,0.0000,0.1528
19,2006,7,60,1.0000,0.4833,0.1000,0.4333,0.2206
19,2006,8,60,0.3500,0.9333,0.3167,0.8000,0.2629
19,2006,9,60,0.6500,1.1000,0.4333,0.0333,0.1969
19,2006,11,60,0.0333,0.4833,0.1833,0.0000,0.1629
19,2006,12,60,0.1000,0.9167,0.5000,0.1000,0.2340
19,2007,1,60,0.3333,1.4833,0.4667,0.1167,0.1404
19,2007,2,60,0.4000,2.1500,0.2833,0.6167,0.1405
19,2007,4,60,0.0667,1.1667,0.3500,0.0000,0.1235
19,2007,5,60,0.0000,0.1667,0.0167,0.0000,0.1254
19,2007,7,60,0.0000,0.0167,0.0167,0.0000,0.1289
19,2008,6,60,0.0000,0.0000,0.0000,0.0000,0.2110
19,2008,7,80,0.0000,0.0000,0.0000,0.0000,0.2123
19,2008,8,80,0.0125,0.1875,0.1375,0.0000,0.2670
19,2008,9,120,0.0000,0.1500,0.0333,0.0000,0.2555
19,2008,10,60,0.0333,0.7167,0.1000,0.0167,0.2341
19,2008,11,160,0.3812,2.1500,0.8875,0.1062,0.2165
19,2008,12,80,0.5375,2.9000,1.6875,0.5375,0.1912
19,2009,1,40,1.3000,3.0250,1.4500,1.3250,0.1457
19,2009,2,60,2.6667,2.0000,0.6333,2.4167,0.1520
19,2009,3,200,0.0000,0.6450,0.3100,0.0650,0.1508
19,2009,4,80,0.0125,0.3875,0.1250,0.0125,0.1356
19,2009,5,100,0.0000,0.0900,0.0600,0.0200,0.1198
19,2009,7,60,0.0833,0.1333,0.1000,0.0500,0.0875
19,2010,4,63,0.0000,0.0794,0.0159,0.0000,0.1875
19,2010,5,20,0.0000,0.0500,0.0500,0.0000,0.2262
19,2010,6,146,0.0000,0.0411,0.0137,0.0342,0.2009
19,2010,7,120,0.0083,0.0417,0.0000,0.0000,0.2299
19,2010,8,120,0.0000,0.0167,0.0000,0.0000,0.2463
19,2010,9,40,0.0000,0.0000,0.0000,0.0000,0.3698
19,2010,10,120,0.0000,0.0083,0.0000,0.0000,0.3048
19,2010,11,120,0.0000,0.0083,0.0000,0.0000,0.2756
19,2011,1,120,0.0167,0.0083,0.0000,0.0000,0.1006
19,2011,2,120,0.0750,0.1083,0.0250,0.2167,0.0900
19,2011,3,120,0.5000,0.6750,0.4667,0.7083,0.1320
19,2011,4,120,0.3500,0.7750,0.6333,2.0667,0.0907
19,2011,5,60,1.3500,2.0167,1.8333,1.6500,0.0774
19,2011,6,120,0.0000,0.0167,0.0000,0.0000,0.0846
19,2011,7,120,0.0000,0.0167,0.0083,0.0000,0.0912
19,2011,8,60,0.0000,0.0000,0.0000,0.0000,0.0647
19,2011,9,60,0.0167,0.1000,0.0833,0.1000,0.0551
19,2016,1,60,0.0333,0.3833,0.0000,0.1500,0.1122
19,2016,2,120,0.0833,0.5500,0.0833,0.1583,0.1028
19,2016,3,90,0.2444,0.2778,0.0444,0.2222,0.1089
19,2016,4,210,0.0095,0.2095,0.0238,0.0238,0.1033
19,2016,5,90,0.0444,0.0889,0.0222,0.0111,0.1305
19,2016,6,70,0.1571,0.1000,0.0286,0.3286,0.1153
19,2016,7,210,0.0857,0.1905,0.0524,0.0238,0.1376
19,2016,8,180,0.1111,0.1000,0.0111,0.0000,0.1519
19,2016,9,180,0.0389,0.0778,0.0222,0.0222,0.1680
19,2016,10,180,0.0222,0.0778,0.0222,0.0000,0.1677
19,2016,11,180,0.0000,0.0444,0.0278,0.0056,0.1449
19,2016,12,180,0.0000,0.1889,0.1389,0.0111,0.1295
19,2017,1,210,0.0048,0.4667,0.1762,0.0286,0.1514
19,2017,2,180,0.0056,1.5778,0.5222,0.0333,0.1315
19,2017,3,240,0.0000,2.8292,1.6625,0.0000,0.1393
19,2017,4,150,0.0067,2.8467,1.6400,0.0133,0.0854
19,2017,5,90,0.0111,1.6667,0.5889,0.0667,0.0469
19,2017,6,90,0.0000,0.7778,0.4778,0.0000,0.0684
19,2019,5,60,0.0000,0.0667,0.0167,0.0000,0.1367
19,2019,6,150,0.0067,0.0067,0.0067,0.0267,0.1306
19,2019,7,90,0.0556,0.0889,0.0444,0.0000,0.1112
19,2019,8,210,0.5667,0.3381,0.1905,0.0000,0.1043
19,2019,9,240,0.2792,1.0542,0.7458,0.0333,0.1054
19,2019,10,180,0.1722,2.7889,1.6111,0.0778,0.0830
19,2019,11,90,0.0000,6.0778,3.7556,0.0000,0.0597
19,2019,12,180,0.1333,3.0000,1.6333,0.0056,0.0434
19,2020,1,210,0.2381,2.1429,1.3143,0.0000,0.0326
23,2004,12,60,0.1167,0.3833,0.1000,0.1833,0.2035
23,2005,1,60,1.5000,4.5167,2.3000,0.5000,0.1615
23,2005,2,120,0.5417,3.1167,1.6583,1.2333,0.1443
23,2005,3,60,1.2833,4.2500,1.9167,0.2500,0.1449
23,2005,4,60,0.0667,1.1833,0.5833,0.1833,0.1452
23,2005,5,102,0.1176,0.3725,0.2059,0.0098,0.1150
23,2005,6,60,0.2000,0.3167,0.0667,0.2667,0.1043
23,2005,7,60,0.4833,0.0333,0.0167,0.0000,0.0925
23,2005,8,60,0.3333,0.2500,0.0167,0.0833,0.1037
23,2005,9,60,0.1500,0.9000,0.4167,0.3500,0.1263
23,2005,10,60,0.4000,1.5667,1.0333,0.3333,0.0867
23,2005,11,40,2.0250,15.5500,7.4500,0.2750,0.0801
23,2006,6,60,0.6500,0.2167,0.1167,0.1000,0.0860
23,2006,7,60,19.8500,0.3667,0.0167,0.1667,0.0846
23,2006,8,60,17.2167,0.8500,0.2833,7.7333,0.0780
23,2006,9,60,7.1333,1.5333,0.5167,4.3500,0.0980
23,2006,10,60,14.8333,5.9833,2.3333,1.3667,0.0954
23,2006,12,60,0.0000,0.6167,0.1667,0.0167,0.0781
23,2007,1,60,0.0000,0.4167,0.2000,0.0833,0.0759
23,2007,2,60,0.0333,0.1167,0.0167,0.1833,0.0813
23,2007,3,60,1.9333,0.1667,0.1500,0.3000,0.0952
23,2007,4,60,0.4000,0.8167,0.2833,0.0167,0.0792
23,2007,5,60,1.7500,1.7667,0.9667,0.2000,0.0555
23,2007,6,60,0.5000,2.5667,1.2333,0.6833,0.0539
23,2007,7,40,0.3250,2.7000,2.1500,0.7250,0.0428
23,2007,12,60,0.2333,0.9333,0.1833,0.0000,0.0819
23,2008,1,60,1.2333,1.5333,0.2667,0.1500,0.0774
23,2008,3,60,0.1500,0.2500,0.0333,0.0000,0.0725
23,2008,4,60,0.4333,0.1833,0.0333,0.1167,0.0730
23,2008,5,60,1.6833,0.4833,0.0667,0.2667,0.0718
23,2008,6,60,0.2667,0.7667,0.1167,0.0833,0.0740
23,2008,7,60,0.7667,0.7167,0.0667,0.5667,0.0692
23,2008,8,60,1.3000,1.0667,0.1667,0.6000,0.0776
23,2008,9,60,1.6333,0.8500,0.1333,0.5167,0.0629
23,2008,10,60,0.8500,0.6000,0.0833,0.1000,0.0701
23,2008,11,60,0.8167,0.8500,0.1333,0.4000,0.0704
23,2008,12,60,0.6333,1.6333,0.7333,0.3167,0.0706
23,2009,1,60,3.6333,1.4833,0.5000,0.2500,0.0669
23,2009,2,60,0.0500,0.0667,0.0000,0.0167,0.0666
23,2009,3,60,0.2667,0.2500,0.0667,0.0000,0.0797
23,2009,4,60,1.9167,0.0667,0.0000,0.0333,0.0904
23,2009,5,60,0.7833,0.6833,0.1167,0.0333,0.1018
23,2009,6,60,1.4500,1.1667,0.4500,1.2167,0.0601
23,2009,7,60,2.1333,2.3667,0.9500,1.8167,0.0599
23,2010,1,160,3.8188,2.3687,0.6937,1.2563,0.1417
23,2010,3,80,0.1750,0.2625,0.0750,0.0000,0.0996
23,2010,4,120,0.2000,0.1500,0.0250,0.0500,0.0938
23,2010,5,180,1.6389,0.3278,0.0556,0.1222,0.0964
23,2010,6,120,1.3833,0.6583,0.1500,2.2250,0.0880
23,2010,7,120,0.3417,1.5333,0.9083,0.6167,0.0962
23,2010,8,120,0.2583,1.5917,1.0750,0.3250,0.0958
23,2010,9,80,0.1375,2.6125,1.5750,0.0875,0.1134
23,2010,10,120,0.3083,5.1750,3.0583,0.1000,0.0773
23,2011,6,40,0.0750,0.6250,0.1250,0.4500,0.1272
23,2011,7,60,2.6833,1.8000,0.4167,0.9167,0.1367
23,2011,8,160,5.1188,3.7563,0.3500,2.1688,0.1235
23,2011,9,180,3.4111,1.0778,0.1944,1.0722,0.1130
23,2011,10,80,0.0250,0.3875,0.0875,0.0000,0.1123
23,2011,11,60,0.0000,0.1500,0.1167,0.0000,0.1251
23,2011,12,80,0.1625,0.1875,0.0250,0.0250,0.1066
23,2012,1,200,2.9900,1.0100,0.0800,2.2150,0.1071
23,2012,2,160,2.5438,1.3750,0.2625,1.4750,0.1008
23,2012,3,60,1.5667,1.2333,0.6167,0.2333,0.0921
23,2012,4,60,0.4000,0.5500,0.3333,0.0000,0.0992
23,2012,5,160,0.0187,0.5125,0.2250,0.0375,0.1049
23,2012,9,60,2.6833,1.9000,0.9667,0.9667,0.0886
23,2013,7,60,18.8167,5.7000,0.8667,0.0000,0.3296
23,2013,8,60,0.0000,0.2000,0.1167,0.1167,0.3300
23,2013,9,120,0.0750,0.0167,0.0083,0.4000,0.3305
23,2013,10,140,0.1643,0.1357,0.0571,1.0286,0.3309
23,2013,11,120,0.1750,0.3167,0.0417,2.0083,0.3309
23,2013,12,120,0.9167,1.0667,0.1917,1.9250,0.3556
23,2014,1,120,1.0000,2.5417,0.8250,1.3250,0.2113
23,2014,2,60,0.7333,2.7500,1.2833,0.8667,0.2081
23,2014,3,120,0.0917,1.5250,0.8583,0.0583,0.2224
23,2014,4,120,0.0000,0.0750,0.0500,0.0000,0.1712
23,2014,5,120,0.0000,0.0917,0.0750,0.3500,0.1778
23,2014,6,120,0.0000,0.0333,0.0000,1.3000,0.1718
23,2014,7,20,0.0000,0.5000,0.2500,2.4500,0.1636
23,2014,9,100,0.0000,0.0600,0.0100,0.1200,0.1255
23,2014,10,120,0.0000,0.1167,0.0417,0.2750,0.1242
23,2015,6,60,1.7167,4.4833,1.2333,2.7500,0.1403
23,2015,7,60,2.4333,1.8667,1.6000,1.7333,0.1555
23,2015,8,120,3.6667,1.9500,0.9417,3.2583,0.1762
23,2015,9,60,2.8833,3.4833,1.6333,1.5000,0.1594
23,2015,10,140,0.0214,0.4357,0.2000,0.0143,0.1436
23,2015,11,120,0.0000,0.1000,0.0500,0.0000,0.1463
23,2015,12,140,1.9714,0.2357,0.0429,0.5500,0.1295
23,2016,1,120,0.9500,1.1667,0.3250,1.7167,0.1300
23,2016,2,160,0.8250,1.9375,0.5625,1.3313,0.1478
23,2016,3,210,1.7286,2.1143,1.1190,0.9429,0.1522
23,2016,4,240,0.1750,1.3042,0.5625,0.3542,0.1601
23,2016,5,180,0.0611,0.5333,0.3000,0.0833,0.1336
23,2016,6,210,0.0143,0.2619,0.1571,0.0286,0.1255
23,2016,7,150,0.0000,0.1933,0.1467,0.0067,0.1195
23,2016,8,150,0.0000,0.1800,0.1067,0.0000,0.0985
23,2016,9,180,0.0000,0.1944,0.1167,0.0000,0.0636
23,2016,10,180,0.0722,0.5222,0.2500,0.1111,0.0554
23,2016,11,150,0.5467,2.2933,1.0933,0.4867,0.0465
23,2017,7,90,0.0000,0.1222,0.0000,0.7667,0.2150
23,2017,8,210,5.5714,0.3048,0.0714,13.7952,0.1864
23,2017,9,180,0.2500,0.3444,0.3444,5.9056,0.2140
23,2017,10,180,1.3944,1.8722,1.8722,3.2389,0.1981
23,2017,11,90,2.4444,4.1111,2.0222,1.8222,0.2059
23,2017,12,210,0.0048,0.4048,0.1952,0.0190,0.2092
23,2018,1,180,0.0222,0.0333,0.0111,0.0222,0.1948
23,2018,2,180,0.4000,0.0444,0.0278,1.2278,0.2056
23,2018,3,240,0.0042,0.1417,0.0458,4.4917,0.2053
23,2018,4,120,0.0083,0.1250,0.0833,0.7417,0.2058
23,2018,5,180,0.0000,0.0722,0.0278,0.0667,0.1970
23,2018,6,210,0.0000,0.0667,0.0238,1.4286,0.1473
23,2018,7,180,0.0111,0.1167,0.0389,7.9556,0.1201
23,2018,8,180,0.0000,0.5389,0.2000,7.5778,0.1252
23,2018,9,180,0.0000,2.8667,1.9111,10.0056,0.1095
23,2018,10,91,0.0000,0.4945,0.2198,0.0000,0.1232
23,2018,11,120,0.0000,0.2083,0.1250,0.1500,0.1025
23,2018,12,90,0.0000,0.3778,0.1222,0.2111,0.0827
23,2019,1,90,0.0000,0.1667,0.0778,0.1111,0.0542
23,2019,7,180,0.0000,0.1333,0.0556,4.6500,0.1697
23,2019,8,120,0.0000,0.1167,0.0417,0.4333,0.1937
23,2019,9,240,0.0000,0.0708,0.0167,0.2917,0.1834
23,2019,10,180,0.0167,0.1222,0.0111,2.3278,0.1986
23,2019,11,180,0.0500,0.7278,0.1833,2.2167,0.1488
23,2019,12,90,0.0000,3.0222,0.9556,2.9333,0.1437
23,2020,1,150,0.0733,1.0733,0.5200,0.1733,0.1329
23,2020,2,120,0.1833,1.1667,0.5083,0.3583,0.1371
23,2020,3,300,0.1433,0.9167,0.4267,0.9967,0.1397
23,2020,4,340,0.5118,3.5618,1.8265,2.7971,0.1395
23,2020,5,220,0.1591,2.3818,1.3682,0.0000,0.1238
23,2020,6,270,0.3593,1.7185,1.1889,0.0074,0.1251
23,2020,7,240,0.3500,1.4875,0.9000,0.1250,0.1219
23,2020,8,560,1.0054,1.4982,0.9571,0.2161,0.1257
23,2020,9,240,0.3208,1.7000,1.0417,1.6792,0.1326
23,2020,10,240,0.3958,4.0875,2.3125,5.7583,0.1423
23,2020,11,220,0.6091,5.6455,4.0000,3.2318,0.1113
23,2020,12,340,0.6882,3.7941,3.0353,0.9559,0.0887
23,2021,1,120,0.5250,3.1917,2.2333,0.6000,0.0738
24,2006,5,80,2.1875,0.3125,0.0250,0.2875,0.1227
24,2006,6,120,3.3833,0.9917,0.0917,0.4583,0.1326
24,2006,7,120,21.6833,0.8583,0.1000,1.0250,0.1293
24,2006,8,140,35.8643,0.8214,0.1643,4.9571,0.1184
24,2006,9,60,2.1333,0.1333,0.0500,1.9833,0.1491
24,2006,10,60,2.1667,0.0167,0.0000,0.7667,0.1454
24,2006,11,60,10.3167,0.3000,0.0000,1.5333,0.1381
24,2006,12,60,6.4833,2.3833,0.5833,3.9833,0.0726
24,2007,1,60,5.9333,2.3333,1.2833,4.0833,0.0719
24,2007,2,60,0.0000,0.5333,0.3333,0.0000,0.0770
24,2007,3,60,0.7500,0.0167,0.0000,0.0167,0.0904
24,2007,4,60,1.9000,0.0500,0.0333,0.0000,0.0753
24,2007,5,60,11.4000,1.0667,0.3500,2.4667,0.0639
24,2007,6,60,12.5667,1.7333,0.6333,2.7167,0.0719
24,2007,7,60,1.5667,0.9500,0.5000,1.3167,0.0684
24,2007,8,60,0.0500,1.1333,0.5667,0.5500,0.0732
24,2007,9,60,0.2167,1.1833,0.7667,0.4167,0.0668
24,2007,10,60,0.0000,0.9500,0.7500,0.3500,0.0690
24,2007,11,60,0.0500,5.9500,1.3000,0.5000,0.0730
24,2007,12,120,0.0000,9.4583,6.1083,0.2750,0.0675
24,2008,1,120,0.0083,5.2083,2.9333,0.0083,0.0534
24,2008,2,60,0.0000,0.0667,0.0000,0.0000,0.0691
24,2008,3,120,0.8750,0.7417,0.3583,0.0167,0.0472
24,2008,4,120,2.1250,1.9833,0.3500,0.0000,0.0460
24,2008,5,20,0.5500,3.7000,1.2500,0.0000,0.0296
24,2008,8,60,17.7000,1.0167,0.1333,0.0667,0.0941
24,2008,9,60,1.8000,0.6833,0.1333,0.0000,0.0774
24,2008,10,60,0.5167,0.0167,0.0167,0.0000,0.0872
24,2008,11,60,3.7500,0.2167,0.0000,0.0000,0.0880
24,2008,12,60,4.9500,2.1333,0.8833,0.5000,0.0884
24,2009,1,60,5.8833,2.2667,0.6667,4.9667,0.0838
24,2009,2,60,4.8500,4.0667,1.1167,5.1500,0.0834
24,2009,3,60,0.0000,0.8167,0.2333,0.1833,0.0917
24,2009,4,60,0.0000,0.1000,0.0333,0.0333,0.1052
24,2009,5,60,1.4333,0.1000,0.1000,0.0000,0.1184
24,2009,6,60,0.7000,0.5000,0.2667,0.0000,0.0959
24,2009,7,60,2.2167,0.7833,0.4833,1.1667,0.1064
24,2009,8,60,9.1500,0.7833,0.5000,0.1167,0.0966
24,2009,9,60,0.9833,2.7833,0.6000,0.5833,0.0939
24,2010,5,60,4.6000,0.4500,0.0000,1.3000,0.0750
24,2010,6,60,4.6500,1.2167,0.0333,1.5667,0.0680
24,2010,7,360,4.4528,1.0556,0.1056,2.3361,0.0741
24,2010,8,120,0.6167,0.8167,0.1833,1.1083,0.0736
24,2010,9,60,0.0167,0.0667,0.0167,0.0167,0.0872
24,2010,10,60,0.8333,0.1000,0.0000,0.1000,0.0802
24,2010,11,120,6.7167,2.8667,0.5083,1.5250,0.1085
24,2010,12,60,0.2167,1.5333,0.8167,0.0000,0.1006
24,2011,1,60,0.0167,0.5667,0.2333,0.0000,0.0968
24,2011,2,60,0.0333,0.1833,0.0500,0.0000,0.1028
24,2011,3,180,0.2056,0.0444,0.0222,0.0167,0.1058
24,2011,4,120,0.3417,0.1917,0.0167,0.0000,0.1195
24,2011,5,180,3.4611,0.5167,0.1278,0.7000,0.1130
24,2011,6,120,1.4833,0.7667,0.2167,0.4750,0.1068
24,2011,7,60,1.3667,1.1333,0.4833,0.1667,0.1204
24,2011,8,120,5.8417,4.7500,1.6750,3.0417,0.1087
24,2011,9,120,4.2833,4.5750,2.0833,2.1500,0.0992
24,2011,10,120,0.0000,0.8083,0.3750,0.0000,0.0984
24,2011,11,61,0.0820,0.1148,0.0656,0.0000,0.1096
24,2011,12,120,1.0000,0.1000,0.0167,1.0000,0.0945
24,2012,1,60,0.5667,0.1333,0.0333,0.9333,0.0906
24,2012,2,60,1.2000,0.6333,0.2167,1.4500,0.0826
24,2012,3,120,1.5167,1.4667,0.6750,2.4167,0.0576
24,2012,4,120,1.6500,5.8750,3.1083,1.6667,0.0508
25,2003,10,20,0.3500,1.9000,0.3000,0.8000,0.1003
25,2003,11,20,0.2000,1.3500,0.6000,0.4000,0.0949
25,2003,12,20,1.0000,2.3000,1.9500,0.9500,0.1513
25,2004,1,20,0.0000,0.0500,0.0000,0.0000,0.1185
25,2004,2,20,0.0000,0.0000,0.0000,0.0000,0.1230
25,2004,3,40,0.0000,0.0000,0.0000,0.0000,0.0950
25,2004,4,40,0.0750,0.0000,0.0000,0.0750,0.0987
25,2004,5,40,0.1250,0.2250,0.0000,0.3000,0.0807
25,2004,6,40,0.0750,3.4750,1.0750,0.1000,0.0831
25,2004,7,21,0.0476,2.6190,1.1905,0.1429,0.0912
25,2004,8,21,0.1905,4.1905,2.1905,0.3810,0.1033
25,2004,10,21,0.1429,3.0952,2.2381,2.0000,0.1075
25,2004,11,60,0.1167,3.2500,2.1500,0.0000,0.1240
25,2004,12,60,0.2333,3.8167,1.9000,0.6167,0.1078
25,2005,1,60,0.0167,5.7333,3.3333,0.8000,0.0562
25,2005,2,60,0.1833,5.4667,3.6000,0.1333,0.0600
25,2005,3,60,0.0000,0.1667,0.1000,0.0167,0.0670
25,2005,4,20,0.0000,0.9000,0.4500,0.0500,0.0359
25,2005,7,60,0.0167,0.0833,0.0000,0.0167,0.0939
25,2005,8,60,0.4000,0.2333,0.0000,0.1167,0.1109
25,2005,9,60,0.1167,1.2000,0.6833,0.1500,0.1166
25,2005,10,60,0.3333,2.6167,1.1833,0.7667,0.1124
25,2005,11,60,0.5333,2.7167,1.4000,0.0667,0.1166
25,2005,12,60,0.1667,4.3833,2.5000,0.7333,0.1098
25,2006,1,60,0.6500,5.8833,3.4667,0.1833,0.0976
25,2006,2,60,0.0833,1.3333,0.4167,0.0000,0.0903
25,2006,3,60,0.0000,0.2833,0.1667,0.0167,0.0904
25,2006,4,60,0.0000,0.0000,0.0000,0.0000,0.0879
25,2006,5,60,0.0000,0.0167,0.0000,0.0167,0.0879
25,2006,6,60,0.0500,0.1833,0.1000,0.0167,0.1085
25,2006,7,60,0.1167,0.0833,0.0500,0.0000,0.0585
25,2007,3,60,0.1000,0.1333,0.0000,0.1833,0.0816
25,2007,4,60,0.3333,0.1000,0.0000,0.0500,0.0849
25,2007,5,60,0.8000,0.6333,0.0833,0.0333,0.0791
25,2007,6,60,0.0833,0.3333,0.1000,0.0167,0.0712
25,2007,7,60,0.0000,0.0500,0.0167,0.0000,0.0797
25,2007,8,60,0.0000,0.1500,0.0000,0.0000,0.0752
25,2007,9,60,0.1000,0.2833,0.1333,0.0167,0.0813
25,2007,10,60,0.0667,0.4500,0.0667,0.0500,0.0776
25,2007,11,60,0.0667,0.2333,0.0333,0.0000,0.0842
25,2007,12,60,0.0167,0.2667,0.1000,0.0000,0.0873
25,2008,1,60,0.2333,0.5667,0.1667,0.1167,0.0746
25,2008,2,60,0.3000,1.3333,0.5833,0.3167,0.0886
25,2008,4,60,0.0667,0.0667,0.0167,0.0167,0.0712
25,2008,5,60,0.0167,0.0167,0.0167,0.0000,0.0774
25,2008,6,60,0.0000,0.0000,0.0000,0.0000,0.0652
25,2008,7,40,0.0000,0.0500,0.0250,0.0000,0.0683
25,2008,8,60,0.0167,0.0667,0.0333,0.0000,0.0884
25,2008,9,60,0.1833,0.3333,0.1167,0.0667,0.0705
25,2008,10,60,0.3000,0.4167,0.1667,0.0000,0.0669
25,2008,11,60,0.2000,0.6000,0.2333,0.0000,0.0566
25,2009,5,60,0.0000,0.0500,0.0000,0.0000,
25,2009,6,40,0.0000,0.0000,0.0000,0.0000,0.0880
25,2009,7,60,0.0000,0.0167,0.0000,0.0000,0.0968
25,2009,8,60,0.0000,0.0500,0.0000,0.1500,0.0944
25,2009,9,60,0.3000,1.3667,0.2667,0.0667,0.1048
25,2009,10,60,0.4667,1.5833,0.8333,0.3667,0.1105
25,2009,11,60,1.0000,2.0333,0.8833,0.5667,0.1018
25,2009,12,60,1.0500,1.5833,0.9000,1.1333,0.1050
25,2010,1,60,0.1500,0.4667,0.3833,0.2000,0.0984
25,2010,2,60,0.0000,0.1333,0.1167,0.0167,0.1159
25,2010,3,60,0.1333,0.1333,0.0500,0.0167,0.1161
25,2010,4,60,1.5500,0.1167,0.0833,0.1833,0.1246
25,2010,5,60,1.4833,0.3667,0.0833,0.3833,0.1046
25,2010,6,60,0.1167,0.9000,0.3000,0.6333,0.1030
25,2010,7,60,0.1667,0.5333,0.3333,0.1500,0.0638
25,2010,11,120,0.2583,0.2000,0.0333,0.0583,0.0930
25,2010,12,140,0.8214,1.2500,0.1714,1.4071,0.1245
25,2011,1,120,1.4667,2.0833,0.7333,0.4333,0.1316
25,2011,2,60,0.0167,0.1000,0.0333,0.0333,0.1222
25,2011,3,120,0.0333,0.1917,0.1333,0.0000,0.1113
25,2011,4,120,0.2333,0.1167,0.0833,0.0000,0.1013
25,2011,5,120,0.8250,0.0750,0.0167,0.2500,0.0817
25,2011,6,160,0.8500,0.1250,0.0375,0.2625,0.0844
25,2011,7,120,0.0417,0.0833,0.0333,0.0417,0.0892
25,2011,8,120,0.0417,0.0500,0.0333,0.0333,0.0831
25,2011,9,120,0.0000,0.2167,0.1083,0.0500,0.0755
25,2011,10,60,0.1333,0.5000,0.2333,0.0000,0.0500
25,2012,2,100,0.0800,1.8000,0.7900,0.7100,0.1580
25,2012,3,160,0.0250,0.3250,0.1812,0.0813,0.1446
25,2012,4,120,0.0000,0.3083,0.1333,0.0333,0.1567
25,2012,5,140,1.1857,0.0857,0.0357,0.4500,0.1234
25,2012,7,60,0.0333,0.3333,0.1667,0.0167,0.1095
25,2012,9,60,0.0167,1.6500,0.8833,0.0667,0.1156
25,2012,10,60,0.0167,0.8667,0.5500,0.1333,0.1689
25,2012,11,60,0.0000,1.0000,0.5167,0.0333,0.2544
25,2012,12,100,0.0600,1.7100,0.9400,0.0200,0.2552
25,2013,1,63,0.8889,2.3016,1.4762,0.0952,0.2592
25,2013,2,60,0.0833,1.7167,0.9500,0.0833,0.1820
25,2013,6,60,0.0667,0.2500,0.2167,0.1333,0.1021
25,2013,7,120,0.0250,0.3333,0.2333,0.0667,0.1101
25,2013,8,120,0.0833,0.3583,0.1750,0.0833,0.1133
25,2013,9,120,0.0417,2.2250,0.7917,0.2000,0.1224
25,2013,10,120,0.0000,5.0083,2.6750,0.0583,0.1247
25,2013,11,80,0.0000,5.5500,3.1375,0.2375,0.0960
25,2013,12,120,0.0250,1.1750,0.6833,0.0167,0.1240
25,2014,1,120,0.0000,0.0667,0.0500,0.0000,0.0986
25,2014,2,120,0.0000,0.0250,0.0250,0.0000,0.0950
25,2014,3,120,0.0000,0.0167,0.0083,0.0000,0.1089
25,2014,4,180,0.2667,0.0333,0.0000,0.0667,0.1762
25,2014,5,120,0.1750,0.0750,0.0000,0.1250,0.1846
25,2014,6,80,0.0375,0.1000,0.0625,0.0750,0.1579
25,2014,7,100,0.1000,0.0700,0.0000,0.0500,0.1573
25,2014,8,120,0.0667,0.2083,0.0667,0.0167,0.1253
25,2015,2,120,0.3167,0.1167,0.0333,0.7417,0.1044
25,2015,3,120,1.8000,0.9250,0.2167,1.3167,0.1059
25,2015,4,220,1.1909,4.5864,1.4409,5.5682,0.0925
25,2015,5,60,0.3000,1.3000,0.5000,0.2833,0.0893
25,2015,6,120,0.1000,0.5750,0.2167,0.0917,0.0902
25,2015,7,120,0.0333,0.2167,0.1333,0.0917,0.1114
25,2015,8,120,0.0000,0.1500,0.0833,0.0000,0.1290
25,2015,9,60,0.0667,0.3667,0.1667,0.0000,0.1557
